opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260609030000_SELL_TREND_PULLBACK,MAC,2026.06.09 03:00:00,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4317.74,3.47,N,,0.076,0.0,0.236,0.0,0.524,0.0,0.524,0.068,0.7,0.068,10,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.7,0.068,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609031012_SELL_TREND_PULLBACK,MAC,2026.06.09 03:10:12,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4319.68,3.87,N,,0.268,0.0,0.268,0.0,0.268,0.108,0.428,0.26,0.684,0.26,5,30,60,30,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.684,0.26,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609032012_SELL_TREND_PULLBACK,MAC,2026.06.09 03:20:12,SELL,BUY,TREND_PULLBACK,A+ TIMING DEMOTION,A,4319.81,4.25,N,,0.0,0.108,0.0,0.248,0.376,0.248,0.612,0.248,0.612,0.248,15,15,30,10,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,0.612,0.248,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609032512_SELL_TREND_PULLBACK,MAC,2026.06.09 03:25:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4318.48,4.25,Y,60,0.0,0.124,0.5,0.124,0.736,0.124,0.736,0.124,1.0,0.124,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.0,0.124,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609041013_SELL_TREND_PULLBACK,MAC,2026.06.09 04:10:13,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4326.03,4.51,N,,0.0,0.212,0.272,0.212,0.648,0.212,0.996,0.212,0.996,0.212,10,15,15,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,0.996,0.212,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609041513_SELL_TREND_PULLBACK,MAC,2026.06.09 04:15:13,SELL,BUY,TREND_PULLBACK,ANALYSIS-ONLY,A,4325.22,4.59,Y,15,0.34,0.136,0.704,0.136,1.048,0.136,1.048,0.136,1.048,0.136,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.048,0.136,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609042512_BUY_BREAKOUT,MAC,2026.06.09 04:25:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4329.5,5.08,N,,0.0,0.3,0.0,0.612,0.0,0.612,0.0,0.612,0.0,0.612,,,,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.612,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609044000_SELL_TREND_PULLBACK,MAC,2026.06.09 04:40:00,SELL,BUY,TREND_PULLBACK,ANTI-BIAS BLOCK,B,4335.1,5.86,N,,0.128,0.0,0.128,0.016,0.128,0.016,0.128,0.272,0.128,0.272,,,,30,,,STOP_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.128,0.272,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609044512_SELL_TREND_PULLBACK,MAC,2026.06.09 04:45:12,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4336.87,5.94,N,,0.0,0.136,0.0,0.136,0.0,0.272,0.0,0.384,0.12,0.384,,,,15,30,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.12,0.384,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609055500_BUY_TREND_PULLBACK,MAC,2026.06.09 05:55:00,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4338.91,4.59,N,,0.3,0.0,0.588,0.0,0.588,0.0,0.588,0.084,0.588,0.084,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.588,0.084,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609060012_BUY_TREND_PULLBACK,MAC,2026.06.09 06:00:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4335.64,4.6,N,,0.304,0.0,0.304,0.252,0.304,0.364,0.304,0.368,0.304,0.368,5,5,,10,15,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.304,0.368,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609061012_BUY_TREND_PULLBACK,MAC,2026.06.09 06:10:12,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4338.83,5.16,N,,0.0,0.076,0.0,0.08,0.3,0.08,0.356,0.08,0.356,0.08,15,15,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.356,0.08,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609061512_BUY_TREND_PULLBACK,MAC,2026.06.09 06:15:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4339.88,4.98,N,,0.0,0.0,0.396,0.0,0.396,0.0,0.452,0.0,0.556,0.0,10,10,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.556,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609065512_BUY_TREND_PULLBACK,MAC,2026.06.09 06:55:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4339.42,4.62,Y,60,0.344,0.0,0.356,0.0,0.356,0.0,0.756,0.0,1.116,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.116,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609070012_BUY_TREND_PULLBACK,MAC,2026.06.09 07:00:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4335.56,4.77,N,,0.02,0.0,0.02,0.12,0.216,0.12,0.428,0.12,0.756,0.12,15,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.756,0.12,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609071512_BUY_TREND_PULLBACK,MAC,2026.06.09 07:15:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4332.97,4.61,N,,0.196,0.0,0.196,0.0,0.22,0.0,0.556,0.0,0.556,0.28,15,30,30,60,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.556,0.28,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609073512_SELL_BREAKOUT,MAC,2026.06.09 07:35:12,SELL,BUY,BREAKOUT,SMART-GUARD,A+,4326.43,4.0,Y,60,0.332,0.0,0.332,0.0,0.332,0.0,0.976,0.0,1.632,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.632,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609080000_BUY_TREND_PULLBACK,MAC,2026.06.09 08:00:00,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4332.68,4.24,N,,0.0,0.332,0.0,0.332,0.108,0.332,0.108,0.332,0.108,1.544,,,,5,5,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.108,1.544,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609081512_BUY_TREND_PULLBACK,MAC,2026.06.09 08:15:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4331.66,4.26,N,,0.092,0.0,0.092,0.12,0.12,0.12,0.248,0.12,0.248,0.176,30,,,,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.248,0.176,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609083512_BUY_ASIA_BREAKOUT,MAC,2026.06.09 08:35:12,BUY,SELL,ASIA_BREAKOUT,SMART-GUARD,A,4342.94,4.63,N,,0.0,0.108,0.0,0.528,0.0,0.528,0.0,0.528,0.792,0.528,60,60,60,10,10,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.792,0.528,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609084512_BUY_BREAKOUT,MAC,2026.06.09 08:45:12,BUY,SELL,BREAKOUT,BAD-RR TIMING BLOCK,A,4349.14,4.92,Y,60,0.348,0.0,0.348,0.0,0.348,0.0,0.656,0.0,1.248,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.248,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609085012_BUY_SQUEEZE_RELEASE,MAC,2026.06.09 08:50:12,BUY,SELL,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4344.96,4.96,N,,0.0,0.048,0.008,0.048,0.064,0.048,0.312,0.048,0.904,0.048,30,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.904,0.048,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609085500_BUY_TREND_PULLBACK,MAC,2026.06.09 08:55:00,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4345.14,4.98,N,,0.0,0.028,0.024,0.028,0.076,0.028,0.324,0.028,0.912,0.028,30,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.912,0.028,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609091012_BUY_TREND_PULLBACK,MAC,2026.06.09 09:10:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4344.27,5.01,Y,60,0.256,0.0,0.256,0.0,0.256,0.08,0.84,0.08,1.0,0.08,5,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.0,0.08,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609091512_BUY_TREND_PULLBACK,MAC,2026.06.09 09:15:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4341.11,5.03,Y,60,0.0,0.052,0.0,0.332,0.18,0.332,0.584,0.332,1.392,0.332,30,30,30,10,10,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.392,0.332,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609093512_BUY_TREND_PULLBACK,MAC,2026.06.09 09:35:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4333.83,5.5,N,,0.0,0.328,0.0,0.328,0.0,0.392,0.148,0.392,0.744,0.392,60,60,60,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,0.744,0.392,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609101512_BUY_TREND_PULLBACK,MAC,2026.06.09 10:15:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,SKIP,4323.55,5.17,N,,0.0,0.46,0.0,0.532,0.0,0.532,0.0,0.532,0.12,0.64,,,,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.12,0.64,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609104500_BUY_TREND_PULLBACK,MAC,2026.06.09 10:45:00,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4328.59,5.01,N,,0.224,0.0,0.224,0.0,0.224,0.0,0.524,0.256,0.524,0.54,5,30,30,30,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.524,0.54,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609113013_BUY_TREND_PULLBACK,MAC,2026.06.09 11:30:13,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4335.24,4.55,N,,0.34,0.0,0.34,0.008,0.68,0.008,0.756,0.008,0.756,0.008,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.756,0.008,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609114012_BUY_TREND_PULLBACK,MAC,2026.06.09 11:40:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4334.16,4.64,N,,0.0,0.1,0.572,0.1,0.648,0.1,0.648,0.1,0.648,0.1,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.648,0.1,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609142000_BUY_TREND_PULLBACK,MAC,2026.06.09 14:20:00,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4339.46,4.02,N,,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.132,0.26,0.428,5,,,60,60,,TARGET_FIRST,STOP_FIRST,NEITHER_5-60m,0.26,0.428,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609142512_BUY_TREND_PULLBACK,MAC,2026.06.09 14:25:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4337.13,3.6,N,,0.0,0.08,0.0,0.092,0.0,0.092,0.0,0.404,0.0,0.736,,,,30,30,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.736,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609143012_BUY_TREND_PULLBACK,MAC,2026.06.09 14:30:12,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4337.87,3.62,N,,0.0,0.012,0.044,0.012,0.044,0.22,0.044,0.32,0.312,0.652,60,60,,15,30,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.312,0.652,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609143512_BUY_TREND_PULLBACK,MAC,2026.06.09 14:35:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4337.89,3.51,N,,0.048,0.0,0.048,0.224,0.048,0.328,0.048,0.508,0.324,0.668,60,60,,10,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.324,0.668,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609150012_BUY_TREND_PULLBACK,MAC,2026.06.09 15:00:12,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4340.49,3.52,N,,0.0,0.208,0.0,0.372,0.0,0.372,0.62,0.372,0.62,0.372,30,30,30,5,10,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,0.62,0.372,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609152012_BUY_TREND_PULLBACK,MAC,2026.06.09 15:20:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4340.53,3.02,N,,0.12,0.0,0.728,0.0,0.728,0.0,0.728,0.184,0.796,0.28,10,10,10,60,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.796,0.28,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609152512_BUY_TREND_PULLBACK,MAC,2026.06.09 15:25:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4339.69,3.29,N,,0.568,0.0,0.568,0.0,0.568,0.116,0.568,0.272,0.632,0.36,5,5,5,30,60,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.632,0.36,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609154012_BUY_TREND_PULLBACK,MAC,2026.06.09 15:40:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4340.69,3.68,Y,60,0.024,0.0,0.024,0.136,0.36,0.136,0.36,0.212,1.256,0.212,15,15,60,30,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.256,0.212,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609162013_BUY_TREND_PULLBACK,MAC,2026.06.09 16:20:13,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4334.6,5.07,Y,60,0.432,0.04,0.432,0.04,0.432,0.04,0.432,1.404,1.82,1.404,5,5,60,30,30,30,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,1.82,1.404,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609162513_SELL_BREAKOUT,MAC,2026.06.09 16:25:13,SELL,BUY,BREAKOUT,B-GRADE QUALITY BLOCK,B,4334.97,5.16,Y,30,0.0,0.452,0.0,0.452,0.0,0.452,1.348,0.456,1.348,1.816,30,30,30,5,5,60,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.348,1.816,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609163012_SELL_BREAKOUT,MAC,2026.06.09 16:30:12,SELL,BUY,BREAKOUT,BAD-RR TIMING BLOCK,A,4329.16,5.24,Y,15,0.112,0.0,0.224,0.0,1.772,0.0,1.772,0.004,1.772,1.344,10,15,15,60,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.772,1.344,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609163512_SELL_SQUEEZE_RELEASE,MAC,2026.06.09 16:35:12,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,B,4330.47,5.21,Y,10,0.124,0.012,1.684,0.012,1.684,0.012,1.684,0.148,1.684,1.924,10,10,10,60,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.684,1.924,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609165000_BUY_ASIA_BREAKOUT,MAC,2026.06.09 16:50:00,BUY,SELL,ASIA_BREAKOUT,SMART-GUARD,A,4352.91,7.45,Y,5,1.032,0.0,1.28,0.0,1.28,0.0,2.22,0.0,3.716,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.716,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609172000_SELL_BREAKOUT,MAC,2026.06.09 17:20:00,SELL,BUY,BREAKOUT,SMART-GUARD,A,4311.55,10.2,N,,0.276,0.0,0.276,0.0,0.276,0.0,0.276,1.092,0.276,1.092,5,,,30,30,30,TARGET_FIRST,STOP_FIRST,STOP_FIRST,0.276,1.092,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609175012_SELL_SQUEEZE_RELEASE,MAC,2026.06.09 17:50:12,SELL,BUY,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4283.61,13.46,N,,0.508,0.0,0.508,0.0,0.508,0.0,0.508,0.0,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.508,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609175500_SELL_SQUEEZE_RELEASE,MAC,2026.06.09 17:55:00,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4298.21,14.14,N,,0.068,0.0,0.068,0.16,0.068,0.16,0.068,0.316,,,,,,30,30,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.068,0.316,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609180000_SELL_TREND_PULLBACK,MAC,2026.06.09 18:00:00,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4300.77,12.27,N,,0.0,0.268,0.0,0.268,0.0,0.268,0.0,0.716,,,,,,5,30,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.716,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609181000_SELL_TREND_PULLBACK,MAC,2026.06.09 18:10:00,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4296.56,11.58,N,,0.0,0.028,0.0,0.16,0.0,0.328,,,,,,,,15,15,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.0,0.328,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609183000_SELL_TREND_PULLBACK,MAC,2026.06.09 18:30:00,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4278.58,11.08,N,,0.0,0.216,,,,,,,,,,,,5,,,STOP_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.0,0.216,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609184029_SELL_TREND_PULLBACK,MAC,2026.06.09 18:40:29,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4275.03,11.9,N,,0.288,0.0,0.288,0.0,0.288,0.056,0.288,0.504,0.288,1.164,5,,,30,30,30,TARGET_FIRST,STOP_FIRST,STOP_FIRST,0.288,1.164,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
